timestamp,price,source
2023-12-31 22:58:00,100.45,close
2023-12-31 22:58:00,100.38,low
2023-12-31 22:58:00,100.73,high
2023-12-31 22:58:00,100.67,open
2023-12-31 22:59:00,100.53,close
2023-12-31 22:59:00,100.46,open
2023-12-31 22:59:00,100.57,high
2023-12-31 22:59:00,100.41,low
2023-12-31 23:00:00,100.4,low
2023-12-31 23:00:00,100.64,close
2023-12-31 23:00:00,100.53,open
2023-12-31 23:00:00,100.75,high
2023-12-31 23:01:00,100.53,low
2023-12-31 23:01:00,100.62,close
2023-12-31 23:01:00,100.65,open
2023-12-31 23:01:00,100.83,high
2023-12-31 23:02:00,100.6,low
2023-12-31 23:02:00,100.73,close
2023-12-31 23:02:00,100.62,open
2023-12-31 23:02:00,100.75,high
2023-12-31 23:03:00,100.72,low
2023-12-31 23:03:00,101.1,close
2023-12-31 23:03:00,100.72,open
2023-12-31 23:03:00,101.11,high
2023-12-31 23:04:00,100.97,close
2023-12-31 23:04:00,100.97,low
2023-12-31 23:04:00,101.15,high
2023-12-31 23:04:00,101.11,open
2023-12-31 23:05:00,100.98,open
2023-12-31 23:05:00,101.21,high
2023-12-31 23:05:00,100.87,low
2023-12-31 23:05:00,101.17,close
2023-12-31 23:06:00,101.18,open
2023-12-31 23:06:00,101.34,high
2023-12-31 23:06:00,101.12,low
2023-12-31 23:06:00,101.33,close
2023-12-31 23:07:00,101.29,low
2023-12-31 23:07:00,101.47,close
2023-12-31 23:07:00,101.32,open
2023-12-31 23:07:00,101.48,high
2023-12-31 23:08:00,101.46,open
2023-12-31 23:08:00,101.69,high
2023-12-31 23:08:00,101.43,low
2023-12-31 23:08:00,101.47,close
2023-12-31 23:09:00,101.48,open
2023-12-31 23:09:00,101.69,high
2023-12-31 23:09:00,101.44,low
2023-12-31 23:09:00,101.61,close
2023-12-31 23:10:00,101.58,close
2023-12-31 23:10:00,101.61,open
2023-12-31 23:10:00,101.61,high
2023-12-31 23:10:00,101.45,low
2023-12-31 23:11:00,101.38,low
2023-12-31 23:11:00,101.5,close
2023-12-31 23:11:00,101.58,open
2023-12-31 23:11:00,101.65,high
2023-12-31 23:12:00,101.48,open
2023-12-31 23:12:00,101.53,high
2023-12-31 23:12:00,101.35,low
2023-12-31 23:12:00,101.37,close
2023-12-31 23:13:00,101.37,open
2023-12-31 23:13:00,101.37,high
2023-12-31 23:13:00,101.22,low
2023-12-31 23:13:00,101.25,close
2023-12-31 23:14:00,101.24,open
2023-12-31 23:14:00,101.25,high
2023-12-31 23:14:00,100.9,low
2023-12-31 23:14:00,100.9,close
2023-12-31 23:15:00,100.91,close
2023-12-31 23:15:00,100.9,low
2023-12-31 23:15:00,101.07,high
2023-12-31 23:15:00,100.91,open
2023-12-31 23:16:00,100.91,open
2023-12-31 23:16:00,100.94,high
2023-12-31 23:16:00,100.52,low
2023-12-31 23:16:00,100.8,close
2023-12-31 23:17:00,100.8,open
2023-12-31 23:17:00,100.81,high
2023-12-31 23:17:00,100.57,low
2023-12-31 23:17:00,100.64,close
2023-12-31 23:18:00,100.21,close
2023-12-31 23:18:00,100.65,open
2023-12-31 23:18:00,100.67,high
2023-12-31 23:18:00,100.18,low
2023-12-31 23:19:00,100.09,low
2023-12-31 23:19:00,100.25,close
2023-12-31 23:19:00,100.21,open
2023-12-31 23:19:00,100.28,high
2023-12-31 23:20:00,100.24,open
2023-12-31 23:20:00,100.25,high
2023-12-31 23:20:00,100.04,low
2023-12-31 23:20:00,100.06,close
2023-12-31 23:21:00,100.06,open
2023-12-31 23:21:00,100.08,high
2023-12-31 23:21:00,99.78,low
2023-12-31 23:21:00,100.01,close
2023-12-31 23:22:00,100.01,open
2023-12-31 23:22:00,100.36,high
2023-12-31 23:22:00,99.94,low
